Province,Crime_Category,Year,Total_Crimes,Dacoity,Robbery,Murder,Speedy Trial,Riot,Woman & Child Repression,Kidnapping,Police Assault,Burglary,Theft,Other Cases,Arms Act,Explosive,Narcotics,Smuggling,Total,Total Cases
Eastern Cape,Arson,2020,560.0,,,,,,,,,,,,,,,,,
Eastern Cape,Malicious damage to property,2020,11113.0,,,,,,,,,,,,,,,,,
Eastern Cape,Contact-related crime,2020,11673.0,,,,,,,,,,,,,,,,,
Eastern Cape,Burglary at non-residential premises,2020,7717.0,,,,,,,,,,,,,,,,,
Eastern Cape,Burglary at residential premises,2020,18521.0,,,,,,,,,,,,,,,,,
Eastern Cape,Theft out of or from motor vehicle,2020,8349.0,,,,,,,,,,,,,,,,,
Eastern Cape,Stock-theft,2020,6399.0,,,,,,,,,,,,,,,,,
Eastern Cape,Property-related crime,2020,42515.0,,,,,,,,,,,,,,,,,
Eastern Cape,All theft not mentioned elsewhere,2020,21068.0,,,,,,,,,,,,,,,,,
Eastern Cape,Commercial crime,2020,8665.0,,,,,,,,,,,,,,,,,
Eastern Cape,Shoplifting,2020,3266.0,,,,,,,,,,,,,,,,,
Eastern Cape,Other serious crime,2020,32999.0,,,,,,,,,,,,,,,,,
Eastern Cape,17 Community reported serious crime,2020,146280.0,,,,,,,,,,,,,,,,,
Eastern Cape,Illegal possession of firearms and ammunition,2020,1685.0,,,,,,,,,,,,,,,,,
Eastern Cape,Drug-related crime,2020,9780.0,,,,,,,,,,,,,,,,,
Eastern Cape,Driving under the influence of alcohol or drugs,2020,1936.0,,,,,,,,,,,,,,,,,
Eastern Cape,Sexual offences detected as a result of police action,2020,26.0,,,,,,,,,,,,,,,,,
Eastern Cape,Crime detected as a result of police action,2020,13427.0,,,,,,,,,,,,,,,,,
Eastern Cape,Kidnapping,2020,520.0,,,,,,,,,,,,,,,,,
Free State,Murder,2020,834.0,,,,,,,,,,,,,,,,,
Free State,Sexual offences,2020,2971.0,,,,,,,,,,,,,,,,,
Free State,Attempted murder,2020,727.0,,,,,,,,,,,,,,,,,
Free State,Assault with the intent to inflict grievous bodily harm,2020,9550.0,,,,,,,,,,,,,,,,,
Free State,Common assault,2020,12184.0,,,,,,,,,,,,,,,,,
Free State,Common robbery,2020,1410.0,,,,,,,,,,,,,,,,,
Free State,Robbery with aggravating circumstances,2020,3992.0,,,,,,,,,,,,,,,,,
Free State,Contact crime (Crimes against the person),2020,31668.0,,,,,,,,,,,,,,,,,
Free State,Rape,2020,2258.0,,,,,,,,,,,,,,,,,
Free State,Sexual assault,2020,489.0,,,,,,,,,,,,,,,,,
Free State,Attempted sexual offences,2020,140.0,,,,,,,,,,,,,,,,,
Free State,Contact sexual offences,2020,84.0,,,,,,,,,,,,,,,,,
Free State,Carjacking,2020,199.0,,,,,,,,,,,,,,,,,
Free State,Robbery at non-residential premises,2020,796.0,,,,,,,,,,,,,,,,,
Free State,TRIO Crime,2020,1705.0,,,,,,,,,,,,,,,,,
Free State,Robbery of cash in transit,2020,2.0,,,,,,,,,,,,,,,,,
Free State,Bank robbery,2020,0.0,,,,,,,,,,,,,,,,,
Free State,Truck hijacking,2020,45.0,,,,,,,,,,,,,,,,,
Free State,Arson,2020,127.0,,,,,,,,,,,,,,,,,
Free State,Malicious damage to property,2020,5642.0,,,,,,,,,,,,,,,,,
Free State,Contact-related crime,2020,5769.0,,,,,,,,,,,,,,,,,
Free State,Burglary at non-residential premises,2020,4751.0,,,,,,,,,,,,,,,,,
Free State,Burglary at residential premises,2020,10241.0,,,,,,,,,,,,,,,,,
Free State,Theft of motor vehicle and motorcycle,2020,836.0,,,,,,,,,,,,,,,,,
Free State,Theft out of or from motor vehicle,2020,3481.0,,,,,,,,,,,,,,,,,
Free State,Stock-theft,2020,3317.0,,,,,,,,,,,,,,,,,
Free State,Property-related crime,2020,22626.0,,,,,,,,,,,,,,,,,
Free State,All theft not mentioned elsewhere,2020,12375.0,,,,,,,,,,,,,,,,,
Free State,Commercial crime,2020,4074.0,,,,,,,,,,,,,,,,,
Free State,Shoplifting,2020,2259.0,,,,,,,,,,,,,,,,,
Free State,Other serious crime,2020,18708.0,,,,,,,,,,,,,,,,,
Free State,Illegal possession of firearms and ammunition,2020,331.0,,,,,,,,,,,,,,,,,
Free State,Drug-related crime,2020,3379.0,,,,,,,,,,,,,,,,,
Free State,Driving under the influence of alcohol or drugs,2020,1937.0,,,,,,,,,,,,,,,,,
Free State,Sexual offences detected as a result of police action,2020,604.0,,,,,,,,,,,,,,,,,
Free State,Crime detected as a result of police action,2020,6251.0,,,,,,,,,,,,,,,,,
Free State,Kidnapping,2020,289.0,,,,,,,,,,,,,,,,,
Gauteng,Murder,2020,4079.0,,,,,,,,,,,,,,,,,
Gauteng,Sexual offences,2020,9749.0,,,,,,,,,,,,,,,,,
Gauteng,Attempted murder,2020,4312.0,,,,,,,,,,,,,,,,,
Gauteng,Assault with the intent to inflict grievous bodily harm,2020,33605.0,,,,,,,,,,,,,,,,,
Gauteng,Common robbery,2020,13436.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery with aggravating circumstances,2020,44109.0,,,,,,,,,,,,,,,,,
Gauteng,Contact crime (Crimes against the person),2020,151911.0,,,,,,,,,,,,,,,,,
Gauteng,Rape,2020,7525.0,,,,,,,,,,,,,,,,,
Gauteng,Sexual assault,2020,1750.0,,,,,,,,,,,,,,,,,
Gauteng,Attempted sexual offences,2020,229.0,,,,,,,,,,,,,,,,,
Gauteng,Contact sexual offences,2020,245.0,,,,,,,,,,,,,,,,,
Gauteng,Carjacking,2020,8458.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery at residential premises,2020,6933.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery at non-residential premises,2020,5992.0,,,,,,,,,,,,,,,,,
Gauteng,TRIO Crime,2020,21382.0,,,,,,,,,,,,,,,,,
Gauteng,Robbery of cash in transit,2020,87.0,,,,,,,,,,,,,,,,,
Gauteng,Bank robbery,2020,1.0,,,,,,,,,,,,,,,,,
Gauteng,Truck hijacking,2020,774.0,,,,,,,,,,,,,,,,,
Gauteng,Arson,2020,443.0,,,,,,,,,,,,,,,,,
Gauteng,Malicious damage to property,2020,24553.0,,,,,,,,,,,,,,,,,
Gauteng,Contact-related crime,2020,24996.0,,,,,,,,,,,,,,,,,
Gauteng,Burglary at non-residential premises,2020,14326.0,,,,,,,,,,,,,,,,,
Gauteng,Burglary at residential premises,2020,33815.0,,,,,,,,,,,,,,,,,
Gauteng,Theft of motor vehicle and motorcycle,2020,18219.0,,,,,,,,,,,,,,,,,
Gauteng,Theft out of or from motor vehicle,2020,23526.0,,,,,,,,,,,,,,,,,
Gauteng,Stock-theft,2020,1020.0,,,,,,,,,,,,,,,,,
Gauteng,Property-related crime,2020,90906.0,,,,,,,,,,,,,,,,,
Gauteng,All theft not mentioned elsewhere,2020,62985.0,,,,,,,,,,,,,,,,,
Gauteng,Commercial crime,2020,28557.0,,,,,,,,,,,,,,,,,
Gauteng,Shoplifting,2020,15347.0,,,,,,,,,,,,,,,,,
Gauteng,17 Community reported serious crime,2020,374702.0,,,,,,,,,,,,,,,,,
Gauteng,Illegal possession of firearms and ammunition,2020,3484.0,,,,,,,,,,,,,,,,,
Gauteng,Drug-related crime,2020,28034.0,,,,,,,,,,,,,,,,,
Gauteng,Driving under the influence of alcohol or drugs,2020,15493.0,,,,,,,,,,,,,,,,,
Gauteng,Sexual offences detected as a result of police action,2020,848.0,,,,,,,,,,,,,,,,,
Gauteng,Crime detected as a result of police action,2020,47859.0,,,,,,,,,,,,,,,,,
Gauteng,Kidnapping,2020,1805.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Sexual offences,2020,8201.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Attempted murder,2020,4391.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Assault with the intent to inflict grievous bodily harm,2020,23531.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Common assault,2020,21480.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Common robbery,2020,5459.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery with aggravating circumstances,2020,20964.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Contact crime (Crimes against the person),2020,88851.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Rape,2020,6685.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Sexual assault,2020,1172.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Attempted sexual offences,2020,180.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Contact sexual offences,2020,164.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Carjacking,2020,2669.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery at residential premises,2020,4820.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery at non-residential premises,2020,3303.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Robbery of cash in transit,2020,22.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Bank robbery,2020,0.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Truck hijacking,2020,77.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Arson,2020,619.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Malicious damage to property,2020,12608.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Contact-related crime,2020,13227.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Burglary at non-residential premises,2020,10566.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Burglary at residential premises,2020,28735.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Theft of motor vehicle and motorcycle,2020,6073.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Theft out of or from motor vehicle,2020,10621.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Stock-theft,2020,6059.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Property-related crime,2020,62054.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,All theft not mentioned elsewhere,2020,32442.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Commercial crime,2020,13872.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Shoplifting,2020,7631.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Other serious crime,2020,53945.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,17 Community reported serious crime,2020,218077.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Illegal possession of firearms and ammunition,2020,3174.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Drug-related crime,2020,19505.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Sexual offences detected as a result of police action,2020,1777.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Crime detected as a result of police action,2020,29371.0,,,,,,,,,,,,,,,,,
KwaZulu-Natal,Kidnapping,2020,1372.0,,,,,,,,,,,,,,,,,
Limpopo,Murder,2020,717.0,,,,,,,,,,,,,,,,,
Limpopo,Sexual offences,2020,3720.0,,,,,,,,,,,,,,,,,
Limpopo,Attempted murder,2020,741.0,,,,,,,,,,,,,,,,,
Limpopo,Assault with the intent to inflict grievous bodily harm,2020,9976.0,,,,,,,,,,,,,,,,,
Limpopo,Common assault,2020,7645.0,,,,,,,,,,,,,,,,,
Limpopo,Common robbery,2020,2216.0,,,,,,,,,,,,,,,,,
Limpopo,Robbery with aggravating circumstances,2020,6105.0,,,,,,,,,,,,,,,,,
Limpopo,Contact crime (Crimes against the person),2020,31120.0,,,,,,,,,,,,,,,,,
Limpopo,Rape,2020,3126.0,,,,,,,,,,,,,,,,,
Limpopo,Sexual assault,2020,358.0,,,,,,,,,,,,,,,,,
Limpopo,Attempted sexual offences,2020,177.0,,,,,,,,,,,,,,,,,
Limpopo,Contact sexual offences,2020,59.0,,,,,,,,,,,,,,,,,
Limpopo,Carjacking,2020,426.0,,,,,,,,,,,,,,,,,
Limpopo,Robbery at non-residential premises,2020,1560.0,,,,,,,,,,,,,,,,,
Limpopo,Robbery of cash in transit,2020,13.0,,,,,,,,,,,,,,,,,
Limpopo,Bank robbery,2020,0.0,,,,,,,,,,,,,,,,,
Limpopo,Truck hijacking,2020,18.0,,,,,,,,,,,,,,,,,
Limpopo,Arson,2020,260.0,,,,,,,,,,,,,,,,,
Limpopo,Malicious damage to property,2020,6606.0,,,,,,,,,,,,,,,,,
Limpopo,Contact-related crime,2020,6866.0,,,,,,,,,,,,,,,,,
Limpopo,Burglary at non-residential premises,2020,5784.0,,,,,,,,,,,,,,,,,
Limpopo,Burglary at residential premises,2020,11577.0,,,,,,,,,,,,,,,,,
Limpopo,Theft of motor vehicle and motorcycle,2020,614.0,,,,,,,,,,,,,,,,,
Limpopo,Theft out of or from motor vehicle,2020,3048.0,,,,,,,,,,,,,,,,,
Limpopo,Stock-theft,2020,1970.0,,,,,,,,,,,,,,,,,
Limpopo,Property-related crime,2020,22993.0,,,,,,,,,,,,,,,,,
Limpopo,All theft not mentioned elsewhere,2020,13024.0,,,,,,,,,,,,,,,,,
Limpopo,Commercial crime,2020,4324.0,,,,,,,,,,,,,,,,,
Limpopo,Shoplifting,2020,2784.0,,,,,,,,,,,,,,,,,
Limpopo,Other serious crime,2020,20132.0,,,,,,,,,,,,,,,,,
Limpopo,17 Community reported serious crime,2020,81111.0,,,,,,,,,,,,,,,,,
Limpopo,Illegal possession of firearms and ammunition,2020,545.0,,,,,,,,,,,,,,,,,
Limpopo,Drug-related crime,2020,5904.0,,,,,,,,,,,,,,,,,
Limpopo,Driving under the influence of alcohol or drugs,2020,3972.0,,,,,,,,,,,,,,,,,
Limpopo,Sexual offences detected as a result of police action,2020,3346.0,,,,,,,,,,,,,,,,,
Limpopo,Crime detected as a result of police action,2020,13767.0,,,,,,,,,,,,,,,,,
Limpopo,Kidnapping,2020,260.0,,,,,,,,,,,,,,,,,
Mpumalanga,Murder,2020,935.0,,,,,,,,,,,,,,,,,
Mpumalanga,Sexual offences,2020,3134.0,,,,,,,,,,,,,,,,,
Mpumalanga,Attempted murder,2020,1016.0,,,,,,,,,,,,,,,,,
Mpumalanga,Assault with the intent to inflict grievous bodily harm,2020,9682.0,,,,,,,,,,,,,,,,,
Mpumalanga,Common assault,2020,7857.0,,,,,,,,,,,,,,,,,
Mpumalanga,Common robbery,2020,1860.0,,,,,,,,,,,,,,,,,
Mpumalanga,Robbery with aggravating circumstances,2020,7004.0,,,,,,,,,,,,,,,,,
Mpumalanga,Contact crime (Crimes against the person),2020,31488.0,,,,,,,,,,,,,,,,,
Mpumalanga,Rape,2020,2611.0,,,,,,,,,,,,,,,,,
Mpumalanga,Sexual assault,2020,362.0,,,,,,,,,,,,,,,,,
Mpumalanga,Attempted sexual offences,2020,99.0,,,,,,,,,,,,,,,,,
Mpumalanga,Contact sexual offences,2020,62.0,,,,,,,,,,,,,,,,,
Mpumalanga,Carjacking,2020,967.0,,,,,,,,,,,,,,,,,
Mpumalanga,Robbery at residential premises,2020,1271.0,,,,,,,,,,,,,,,,,
Mpumalanga,Robbery at non-residential premises,2020,1662.0,,,,,,,,,,,,,,,,,
Mpumalanga,TRIO Crime,2020,3900.0,,,,,,,,,,,,,,,,,
Mpumalanga,Robbery of cash in transit,2020,17.0,,,,,,,,,,,,,,,,,
Mpumalanga,Truck hijacking,2020,111.0,,,,,,,,,,,,,,,,,
Mpumalanga,Arson,2020,206.0,,,,,,,,,,,,,,,,,
Mpumalanga,Contact-related crime,2020,5703.0,,,,,,,,,,,,,,,,,
Mpumalanga,Burglary at residential premises,2020,12555.0,,,,,,,,,,,,,,,,,
Mpumalanga,Theft of motor vehicle and motorcycle,2020,1655.0,,,,,,,,,,,,,,,,,
Mpumalanga,Theft out of or from motor vehicle,2020,4816.0,,,,,,,,,,,,,,,,,
Mpumalanga,Stock-theft,2020,2706.0,,,,,,,,,,,,,,,,,
Mpumalanga,Property-related crime,2020,27237.0,,,,,,,,,,,,,,,,,
Mpumalanga,All theft not mentioned elsewhere,2020,13447.0,,,,,,,,,,,,,,,,,
Mpumalanga,Commercial crime,2020,5126.0,,,,,,,,,,,,,,,,,
Mpumalanga,Shoplifting,2020,2698.0,,,,,,,,,,,,,,,,,
Mpumalanga,Other serious crime,2020,21271.0,,,,,,,,,,,,,,,,,
Mpumalanga,Illegal possession of firearms and ammunition,2020,495.0,,,,,,,,,,,,,,,,,
Mpumalanga,Drug-related crime,2020,4517.0,,,,,,,,,,,,,,,,,
Mpumalanga,Driving under the influence of alcohol or drugs,2020,2146.0,,,,,,,,,,,,,,,,,
Mpumalanga,Sexual offences detected as a result of police action,2020,9.0,,,,,,,,,,,,,,,,,
Mpumalanga,Crime detected as a result of police action,2020,7167.0,,,,,,,,,,,,,,,,,
Mpumalanga,Kidnapping,2020,507.0,,,,,,,,,,,,,,,,,
North West,Murder,2020,734.0,,,,,,,,,,,,,,,,,
North West,Sexual offences,2020,3262.0,,,,,,,,,,,,,,,,,
North West,Attempted murder,2020,799.0,,,,,,,,,,,,,,,,,
North West,Assault with the intent to inflict grievous bodily harm,2020,11003.0,,,,,,,,,,,,,,,,,
North West,Common assault,2020,8098.0,,,,,,,,,,,,,,,,,
North West,Common robbery,2020,2007.0,,,,,,,,,,,,,,,,,
North West,Robbery with aggravating circumstances,2020,5733.0,,,,,,,,,,,,,,,,,
North West,Contact crime (Crimes against the person),2020,31636.0,,,,,,,,,,,,,,,,,
North West,Rape,2020,2661.0,,,,,,,,,,,,,,,,,
North West,Sexual assault,2020,356.0,,,,,,,,,,,,,,,,,
North West,Attempted sexual offences,2020,192.0,,,,,,,,,,,,,,,,,
North West,Contact sexual offences,2020,53.0,,,,,,,,,,,,,,,,,
North West,Carjacking,2020,366.0,,,,,,,,,,,,,,,,,
North West,Robbery at residential premises,2020,1034.0,,,,,,,,,,,,,,,,,
North West,Robbery at non-residential premises,2020,1172.0,,,,,,,,,,,,,,,,,
North West,TRIO Crime,2020,2572.0,,,,,,,,,,,,,,,,,
North West,Bank robbery,2020,0.0,,,,,,,,,,,,,,,,,
North West,Truck hijacking,2020,37.0,,,,,,,,,,,,,,,,,
North West,Arson,2020,228.0,,,,,,,,,,,,,,,,,
North West,Malicious damage to property,2020,5760.0,,,,,,,,,,,,,,,,,
North West,Contact-related crime,2020,5988.0,,,,,,,,,,,,,,,,,
North West,Burglary at non-residential premises,2020,4903.0,,,,,,,,,,,,,,,,,
North West,Burglary at residential premises,2020,11469.0,,,,,,,,,,,,,,,,,
North West,Theft of motor vehicle and motorcycle,2020,1452.0,,,,,,,,,,,,,,,,,
North West,Theft out of or from motor vehicle,2020,4730.0,,,,,,,,,,,,,,,,,
North West,Stock-theft,2020,2693.0,,,,,,,,,,,,,,,,,
North West,Property-related crime,2020,25247.0,,,,,,,,,,,,,,,,,
North West,All theft not mentioned elsewhere,2020,12619.0,,,,,,,,,,,,,,,,,
North West,Commercial crime,2020,3792.0,,,,,,,,,,,,,,,,,
North West,Shoplifting,2020,1834.0,,,,,,,,,,,,,,,,,
North West,Other serious crime,2020,18245.0,,,,,,,,,,,,,,,,,
North West,17 Community reported serious crime,2020,81116.0,,,,,,,,,,,,,,,,,
North West,Illegal possession of firearms and ammunition,2020,617.0,,,,,,,,,,,,,,,,,
North West,Drug-related crime,2020,3511.0,,,,,,,,,,,,,,,,,
North West,Driving under the influence of alcohol or drugs,2020,1303.0,,,,,,,,,,,,,,,,,
North West,Sexual offences detected as a result of police action,2020,230.0,,,,,,,,,,,,,,,,,
North West,Crime detected as a result of police action,2020,5661.0,,,,,,,,,,,,,,,,,
North West,Kidnapping,2020,375.0,,,,,,,,,,,,,,,,,
Northern Cape,Murder,2020,287.0,,,,,,,,,,,,,,,,,
Northern Cape,Sexual offences,2020,1295.0,,,,,,,,,,,,,,,,,
Northern Cape,Attempted murder,2020,474.0,,,,,,,,,,,,,,,,,
Northern Cape,Assault with the intent to inflict grievous bodily harm,2020,6356.0,,,,,,,,,,,,,,,,,
Northern Cape,Common assault,2020,4301.0,,,,,,,,,,,,,,,,,
Northern Cape,Common robbery,2020,1170.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery with aggravating circumstances,2020,1426.0,,,,,,,,,,,,,,,,,
Northern Cape,Contact crime (Crimes against the person),2020,15309.0,,,,,,,,,,,,,,,,,
Northern Cape,Rape,2020,908.0,,,,,,,,,,,,,,,,,
Northern Cape,Sexual assault,2020,207.0,,,,,,,,,,,,,,,,,
Northern Cape,Attempted sexual offences,2020,142.0,,,,,,,,,,,,,,,,,
Northern Cape,Contact sexual offences,2020,38.0,,,,,,,,,,,,,,,,,
Northern Cape,Carjacking,2020,20.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery at residential premises,2020,151.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery at non-residential premises,2020,225.0,,,,,,,,,,,,,,,,,
Northern Cape,TRIO Crime,2020,396.0,,,,,,,,,,,,,,,,,
Northern Cape,Robbery of cash in transit,2020,0.0,,,,,,,,,,,,,,,,,
Northern Cape,Bank robbery,2020,0.0,,,,,,,,,,,,,,,,,
Northern Cape,Truck hijacking,2020,3.0,,,,,,,,,,,,,,,,,
Northern Cape,Arson,2020,121.0,,,,,,,,,,,,,,,,,
Northern Cape,Malicious damage to property,2020,3034.0,,,,,,,,,,,,,,,,,
Northern Cape,Contact-related crime,2020,3155.0,,,,,,,,,,,,,,,,,
Northern Cape,Burglary at non-residential premises,2020,2344.0,,,,,,,,,,,,,,,,,
Northern Cape,Burglary at residential premises,2020,5543.0,,,,,,,,,,,,,,,,,
Northern Cape,Theft of motor vehicle and motorcycle,2020,134.0,,,,,,,,,,,,,,,,,
Northern Cape,Theft out of or from motor vehicle,2020,2186.0,,,,,,,,,,,,,,,,,
Northern Cape,Stock-theft,2020,1221.0,,,,,,,,,,,,,,,,,
Northern Cape,Property-related crime,2020,11428.0,,,,,,,,,,,,,,,,,
Northern Cape,All theft not mentioned elsewhere,2020,6457.0,,,,,,,,,,,,,,,,,
Northern Cape,Commercial crime,2020,1186.0,,,,,,,,,,,,,,,,,
Northern Cape,Shoplifting,2020,1134.0,,,,,,,,,,,,,,,,,
Northern Cape,17 Community reported serious crime,2020,38669.0,,,,,,,,,,,,,,,,,
Northern Cape,Illegal possession of firearms and ammunition,2020,81.0,,,,,,,,,,,,,,,,,
Northern Cape,Drug-related crime,2020,2108.0,,,,,,,,,,,,,,,,,
Northern Cape,Driving under the influence of alcohol or drugs,2020,398.0,,,,,,,,,,,,,,,,,
Northern Cape,Sexual offences detected as a result of police action,2020,7.0,,,,,,,,,,,,,,,,,
Northern Cape,Crime detected as a result of police action,2020,2594.0,,,,,,,,,,,,,,,,,
Northern Cape,Kidnapping,2020,65.0,,,,,,,,,,,,,,,,,
Western Cape,Murder,2020,3848.0,,,,,,,,,,,,,,,,,
Western Cape,Sexual offences,2020,6437.0,,,,,,,,,,,,,,,,,
Western Cape,Attempted murder,2020,4143.0,,,,,,,,,,,,,,,,,
Western Cape,Assault with the intent to inflict grievous bodily harm,2020,19452.0,,,,,,,,,,,,,,,,,
Western Cape,Common assault,2020,33857.0,,,,,,,,,,,,,,,,,
Western Cape,Common robbery,2020,7354.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery with aggravating circumstances,2020,19050.0,,,,,,,,,,,,,,,,,
Western Cape,Contact crime (Crimes against the person),2020,94141.0,,,,,,,,,,,,,,,,,
Western Cape,Rape,2020,4442.0,,,,,,,,,,,,,,,,,
Western Cape,Sexual assault,2020,1440.0,,,,,,,,,,,,,,,,,
Western Cape,Attempted sexual offences,2020,321.0,,,,,,,,,,,,,,,,,
Western Cape,Contact sexual offences,2020,234.0,,,,,,,,,,,,,,,,,
Western Cape,Carjacking,2020,2630.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery at residential premises,2020,2742.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery at non-residential premises,2020,1567.0,,,,,,,,,,,,,,,,,
Western Cape,Robbery of cash in transit,2020,17.0,,,,,,,,,,,,,,,,,
Western Cape,Bank robbery,2020,0.0,,,,,,,,,,,,,,,,,
Western Cape,Truck hijacking,2020,173.0,,,,,,,,,,,,,,,,,
Western Cape,Arson,2020,674.0,,,,,,,,,,,,,,,,,
Western Cape,Malicious damage to property,2020,24218.0,,,,,,,,,,,,,,,,,
Western Cape,Contact-related crime,2020,24892.0,,,,,,,,,,,,,,,,,
Western Cape,Burglary at non-residential premises,2020,9612.0,,,,,,,,,,,,,,,,,
Western Cape,Burglary at residential premises,2020,27265.0,,,,,,,,,,,,,,,,,
Western Cape,Theft of motor vehicle and motorcycle,2020,4511.0,,,,,,,,,,,,,,,,,
Western Cape,Theft out of or from motor vehicle,2020,22426.0,,,,,,,,,,,,,,,,,
Western Cape,Stock-theft,2020,925.0,,,,,,,,,,,,,,,,,
Western Cape,Property-related crime,2020,64739.0,,,,,,,,,,,,,,,,,
Western Cape,All theft not mentioned elsewhere,2020,49928.0,,,,,,,,,,,,,,,,,
Western Cape,Commercial crime,2020,13294.0,,,,,,,,,,,,,,,,,
Western Cape,Shoplifting,2020,10378.0,,,,,,,,,,,,,,,,,
Western Cape,Other serious crime,2020,73600.0,,,,,,,,,,,,,,,,,
Western Cape,17 Community reported serious crime,2020,257372.0,,,,,,,,,,,,,,,,,
Western Cape,Drug-related crime,2020,44621.0,,,,,,,,,,,,,,,,,
Western Cape,Driving under the influence of alcohol or drugs,2020,3760.0,,,,,,,,,,,,,,,,,
Western Cape,Sexual offences detected as a result of police action,2020,99.0,,,,,,,,,,,,,,,,,
Western Cape,Crime detected as a result of police action,2020,50998.0,,,,,,,,,,,,,,,,,
Western Cape,Kidnapping,2020,843.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Murder,2021,25181.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Sexual offences,2021,52694.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Attempted murder,2021,22095.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Assault with the intent to inflict grievous bodily harm,2021,162842.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Common assault,2021,169963.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Common robbery,2021,41600.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery with aggravating circumstances,2021,132788.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Contact crime (Crimes against the person),2021,607163.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Rape,2021,41739.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Sexual assault,2021,7798.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Attempted sexual offences,2021,2027.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Contact sexual offences,2021,1130.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Carjacking,2021,20923.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery at residential premises,2021,21832.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery at non-residential premises,2021,20012.0,,,,,,,,,,,,,,,,,
Republic of South Africa,TRIO Crime,2021,62767.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Robbery of cash in transit,2021,238.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Bank robbery,2021,13.0,,,,,,,,,,,,,,,,,
Eastern Cape,All theft not mentioned elsewhere,2021,4601.5,,,,,,,,,,,,,,,,,
Republic of South Africa,Arson,2021,4102.0,,,,,,,,,,,,,,,,,
Republic of South Africa,Malicious damage to property,2021,113403.0,,,,,,,,,,,,,,,,,
